role	revision	category	path	mode	git_object	sha256_raw_blob	size_bytes
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	CMakeLists.txt	100644	81f23d7e70b7378511af5d01be680c03aebc2b15	272b66f1e71b0be5bb8a59b2b92dc5f97f1292aba2a72f86c9cb3673362374cc	9488
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	CMakePresets.json	100644	b5afeb3c0f2f9a4fe49890ab718c565962ad57ca	cc1209d3ede32fd9697c4ceb6e1026298317073830cbcb4d1e9489ddd63c395a	4570
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	license-or-notice	LICENSE	100644	e7dca554bcb802f98408383a864404e3aa4eacca	94f29bbed6a22c35b992c5c6ebf0e7c92f13b836b90f36f461c9cf2f0f1d010d	1078
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	build-system-input	Makefile	100644	bcbc7702059566c8e23bcaf73e12caff9b7dac8e	81cf8d21005a58822cdf457f1caab1da5f02d34ddcaa75e871b32f05e3e52efe	257
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	app/CMakeLists.txt	100644	2e24cf14dd052f58f3edf035ff3334817ebd1969	0561ec190ed80a7dba9876006d1090fd734d3349c5db324ff29aeda0a061d9a3	1000
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	build-or-source-lock-input	build-xcframework.sh	100755	697278d050c54061e63269f2647c21378d5566a6	33c1b8c6a7ed5402a3de04efe671f91860ee4d967f2ce39ff56006545cfb1ef6	22060
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	cmake/arm64-apple-clang.cmake	100644	5fcd2882afc9d96ccc1c28396b91e5e46c93f66c	80d01144241c7a45d1c35461aab1256364f8c7e714c3401a8097a567a8179e03	555
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	cmake/arm64-linux-clang.cmake	100644	f16e280ec6609c13ad1546b7a0cd97ee07e37776	feb7bd04443531e2287638c23a8d1873203d72a2da95e03f9c28433b27e24bd1	587
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	cmake/arm64-windows-llvm.cmake	100644	8023796800683240e32048180a1eb874ddab1963	12be8ba361b88d1a12cf28970da526f98c0f9b17103c2aa0c0b49ee7fa496a48	592
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	cmake/build-info.cmake	100644	c7005950c5612d1d93ca728386b10806b0043106	d5cb300d2a3665eac85370617853a143a4f4a7884977f83d0635b18699f93eee	1319
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	cmake/common.cmake	100644	bcf403e0ee3773737d9bc1918863ac5e91b76d4c	ff633f84fb707c51d3aa1f9c898886db5e16905ffce9df15338eef4fabcd77f7	2044
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	cmake/download-models.cmake	100644	de252906a01fbcf2d2a3cf538d2f683c48420dbd	6cf1368093d7207c5ddd40f8c9841e50621b71e57d2fd0c13afda3b84a973eb0	505
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	cmake/git-vars.cmake	100644	1a4c24ebf6adeb1126e626f56de601621179353d	411507be4e991f2afc0007905a95bbf848176a282189d0e27d7df1d48974290d	717
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	license-or-notice	cmake/license.cmake	100644	de066603ba5e99d0ae4633647e69ef435f6824fd	083515dff8a9b8696e348c7c616934e53941a7db30e1b3f092576632e9a2d1d4	1445
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	cmake/llama-config.cmake.in	100644	b4defc76ff0e751d5f991d7d063dc118c3a67b20	b06d1f27d90c409b3895ef81373113c32701d43a5173569fd8f6987680999633	965
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	cmake/llama.pc.in	100644	6fb58b5f6881b7f204d9094a8f2d3ed1d93906c2	0d720145be0f415d5381ac58cc6878398357bee7ce83012b50668de666534eff	311
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	cmake/riscv64-spacemit-linux-gnu-gcc.cmake	100644	faed7fb7831a48d76202ab83ad44f8eccdc23f25	6a2ef73adf92ed68c38820b7503d3e423f27c426306ef4cfaea5d88b4eb51cb8	1463
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	cmake/x64-windows-llvm.cmake	100644	77e79140798b2fcee2d84a3abdeab315c08b7a03	416e1385f9ac92ff29e2158da8b1894ae2cfccc3bb024eb46c3b937cb42477a8	139
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	common/CMakeLists.txt	100644	d5dc830138464f868795dbbb83d9e5618e9c80ac	02c99244191f2019028599f60633d392ae8ed8b7733860622e64a833cd56052a	4748
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/CMakeLists.txt	100644	39f802d250e141135aafe05f532192e435ce135f	9b1dcd8296f33b0accfbe2c55e06a37aefb00b47859fa4f2e24744fb317507f8	1005
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	build-system-input	examples/batched.swift/Makefile	100755	1f9156e583fdda26611fcc9c53dfe57517a50da8	fb84da2c51818364999fb74036930f3a236498fee74373128a00f9abb58bed20	230
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/batched/CMakeLists.txt	100644	1d7c2a0f6e7fce160d0f2f6fd663b44fea963c24	c7fdbb56aa7daca62ac30b202309e77c1738252fa27dd97463cc04178dd28b5d	239
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/convert-llama2c-to-ggml/CMakeLists.txt	100644	2162da4fdf766928cd9864cfa657e2d29eeb70e6	979f8e1641b53b6fa29afebce017091e061914ae5f5fcdf5b6c687dd94d37645	271
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/debug/CMakeLists.txt	100644	fb1c7e258147017d90538d9b2e3297d79287c344	71624de72a3fc484849b4f2b696d5429cdff31468a805484d7ad6ad7ec88f80f	235
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/diffusion/CMakeLists.txt	100644	42a84b2dfe5f724fa0f62144027223518b6a325a	8c8a32992a7797996c026922d463da85cd1a938c56480484af2704533e871ecf	490
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/embedding/CMakeLists.txt	100644	0634c7bd8202cb41b5fcc2f7810afa29b3c11d8d	1cf460f35453625d5399d6b9d115f56ee8e388a0fc0939b0e6e95ac2e6216c56	243
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/eval-callback/CMakeLists.txt	100644	63fbe59dce87dd27735e200c677e5626f2a8e86e	54854a0829f124a242d79b0f942bf4e2119ae98bc869f20be097c6c998a601af	1320
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/gen-docs/CMakeLists.txt	100644	aa68cbd78a8644bf68bd402b5d9cc2740e58ddb1	1a51f5893ace277af6164ac6501e5574bf7c1bb59092d3e66f5a63b7406ea710	241
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/gguf-hash/CMakeLists.txt	100644	15c5c68c6f402f1ac9a81555a16c81ba87794163	f52b81f7084fa7fbb5e21b63637df1cee398ebde60a9284cefba974ae37bcb00	728
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	dependency-input	examples/gguf-hash/deps/rotate-bits/package.json	100644	74c0bef68d8bd32828a0d8c204549a72a51a903a	4627415dc3410ba88c7b1015875a717a2e23441972fef9b33d0539527b2760ba	255
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	dependency-input	examples/gguf-hash/deps/sha1/package.json	100644	6a5843dd1ef46c21599b4f75e95a088907351abd	47560382d1e2074c48c08ba36dddcbc6043f0eb372aa4617e5773305eb3bf852	200
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	dependency-input	examples/gguf-hash/deps/sha256/package.json	100644	b92a0412738dfb495cd859c5d94fb45413755bbd	674f1b5d34a7eb827115875774222ce30d5c79cb59101477dc74a18e83cd8773	283
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/gguf/CMakeLists.txt	100644	fb04eb83f34ce16059d0e56fbd1759849e873741	88385c090deb2b2778f539ac346a8d352a66613352165e6fbc1eea5aa9df28a6	219
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/idle/CMakeLists.txt	100644	c0fedbbff5bde2f49c991397053f759df13a6a38	d5bb9f24883b5c75f6aaa9909b1ca8e2c74ab8572516fbb1f2fc3d992b77118e	233
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/llama.android/lib/src/main/cpp/CMakeLists.txt	100644	20c9e3b2c1fdf5bcac0c5a1d5615e60352d00a98	5730e1d299185cfa893d3923aa1f2bf9da401bb9e2ffa8663337ab228e39e442	1658
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/lookahead/CMakeLists.txt	100644	5d6e604fa981dbbd01b2c9bfab5f0103a225414e	3235a9270094d67bfda33c3c0ac5fce981de35d33fdc8d8446775d224deca47d	243
mit-engine-donor	6be745998f568e379ea197fcf827baec73ff9940	cmake-input	examples/lookup/CMakeLists.txt	100644	09f7d2e3c9220bdc1461d9f84af833bec0c9e7e3	1b02f01a4b7a4ef90a97684ccdf711560300b83dfafbe21d35ddbe26165d29a5	989
