069	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
070	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
071	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
072	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
073	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
074	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
075	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
076	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
077	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
078	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
079	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
080	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
081	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
082	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
083	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
084	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
085	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
086	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
087	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
088	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
089	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
090	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
091	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
092	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
093	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
094	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
095	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
096	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
097	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
098	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
099	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
100	status=ok_non_authoritative credential_admitted=1 credential_before_root=1 key_tuple=1 parent=1 root=1 fixture=1 lock_identity=1 root_empty=1 fixture_layout=1 not_reported_read_only=1 ofd_lock=1 scratch_wiped=1 owner_wiped=1 owner_unlocked=1 credential_syscalls=17 root_fixture_syscalls=41 ofd_attempts=1 filesystem_reserve=948568064 logical_authority_bound=16777216
